FPA_ID,FIRE_YEAR,FIRE_NAME,DISCOVERY_DATE,DISCOVERY_DOY,CAUSE_CLASS,GENERAL_CAUSE,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,MONTH
W-581398,2008,SHU MOTION DEMOCRAT,2008-06-21,173,Natural,Natural,6267.0,G,40.68033,-122.48786000000001,7
FS-1474742,2008,GROUSE,2008-06-22,174,Natural,Natural,6246.0,G,40.11972222,-122.98361111,7
FS-1469338,2008,RICH,2008-07-29,211,Human,Railroad operations and maintenance,6112.0,G,40.02,-121.1675,6
W-583176,2008,JACK,2008-08-17,230,Natural,Natural,6065.0,G,41.81167,-121.52778,6
SFO-2008CACDFMEU005011,2008,HARDY RIDGE LIGHTNING    ,2008-06-30,182,Natural,Natural,5581.0,G,39.63805555,-123.785,6
FS-1460178,2008,COLD,2008-06-21,173,Natural,Natural,5512.0,G,39.84222222,-120.83666667,6
FS-1459796,2008,THREE,2008-06-20,172,Natural,Natural,4913.0,F,41.59972222,-123.5675,6
FS-1471700,2008,ONION 2,2008-06-21,173,Natural,Natural,4851.0,F,40.18083333,-121.56666667,6
FS-1473629,2008,MAREK,2008-10-12,286,Human,Missing data/not specified/undetermined,4824.0,F,34.29472222,-118.36111111,4
SFO-2008CACDFSHU005826,2008,IGO 16                   ,2008-06-21,173,Natural,Natural,4800.0,F,40.46694444,-122.83,7
FS-1474449,2008,MILL,2008-06-24,176,Natural,Natural,4747.0,F,40.15027778,-121.8475,5
W-582425,2008,LMU PETERSON COM,2008-06-22,174,Natural,Natural,4700.0,F,40.9114,-121.3789,6
SFO-2008CACDFMEU004623,2008,5-8 MALLO-B LIGHTNING    ,2008-06-21,173,Natural,Natural,4466.0,F,39.13611111,-123.545,7
SFO-2008CACDFSCU002548,2008,SUMMIT,2008-05-22,143,Missing data/not specified/undetermined,Missing data/not specified/undetermined,4270.0,F,37.128611,-121.94555600000001,7
SFO-2008CACDFLNU004790,2008,WILD                     ,2008-06-21,173,Human,Missing data/not specified/undetermined,4200.0,F,38.29888888,-122.20305555,7
SFO-2008CACDFSHU005829,2008,IGO 18                   ,2008-06-21,173,Natural,Natural,4200.0,F,40.51,-122.775,6
ICS209_2008_CA-MCP-2699,2008,JULIETT,2008-10-13,287,Missing data/not specified/undetermined,Missing data/not specified/undetermined,4026.0,F,33.310833,-117.29611100000001,7
SFO-2008CACDFBTU007594,2008,FREY                     ,2008-06-21,173,Natural,Natural,4000.0,F,39.635,-121.25194444,7
SFO-2008CACDFSHU004711,2008,STA 57 ONO CDF IGO 2     ,2008-06-21,173,Natural,Natural,4000.0,F,40.45388888,-122.63305555,7
FS-1472981,2008,LONG BRANCH-JACK,2008-08-14,227,Natural,Natural,3934.0,F,39.95166667,-121.33388889,7
SFO-2008CACDFBEU002390,2008,BROWN                    ,2008-06-21,173,Natural,Natural,3870.0,F,36.76194444,-121.175,7
W-583195,2008,HIDDEN,2008-09-10,254,Natural,Natural,3685.0,F,36.6069,-118.8579,7
FS-1470664,2008,TROUGH #1,2008-06-21,173,Natural,Natural,3674.0,F,40.20055556,-123.12472222,7
W-581413,2008,MEU RED MTN 1 3,2008-06-21,173,Natural,Natural,3597.0,F,39.8644,-123.6647,6
W-580757,2008,MEU ORR,2008-06-20,172,Natural,Natural,3416.0,F,39.2183,-123.4108,5
SFO-2008CACDFMMU007347,2008,HWY 41  / HWY 145 20     ,2008-06-10,162,Human,Equipment and vehicle use,3300.0,F,37.01,-119.79388888,7
SFO-2008CACDFBTU007581,2008,WEST BRANCH              ,2008-06-21,173,Natural,Natural,3206.0,F,39.85111111,-121.53194444,7
FS-1473677,2008,CAREY,2008-06-21,173,Natural,Natural,3044.0,F,41.07222222,-123.3025,7
FS-1470117,2008,MILL,2008-06-21,173,Natural,Natural,3043.0,F,39.47833333,-123.04333333,7
SFO-2008CACDFMEU004619,2008,SINGLY LIGHTNING         ,2008-06-21,173,Natural,Natural,3000.0,F,39.23388888,-123.39805555,7
SFO-2008CACDFMEU004730,2008,ORR SPRINGS RD  UKV 2    ,2008-06-22,174,Natural,Natural,3000.0,F,39.18111111,-123.23611111,7
SFO-2008CACDFMEU005102,2008,ORR SPRINGS RD  ORR 3    ,2008-07-03,185,Natural,Natural,3000.0,F,39.22,-123.33305555,7
SFO-2008CACDFMEU005167,2008,MONTGOMERY FLAT          ,2008-07-04,186,Natural,Natural,3000.0,F,39.22194444,-123.39111111,7
SFO-2008CACDFLMU002725,2008,POPCORN,2008-06-22,174,Natural,Natural,3000.0,F,40.956983,-121.32123600000001,7
FS-1474536,2008,NORTH MTN,2008-06-21,173,Natural,Natural,2889.0,F,37.895,-119.91805556,7
FS-1471462,2008,GULCH,2008-09-07,251,Human,Equipment and vehicle use,2847.0,F,40.36666667,-122.935,7
SFO-2008CACDFMEU005132,2008,BUTCH LIGHTNING          ,2008-07-04,186,Human,Missing data/not specified/undetermined,2800.0,F,39.72,-123.17888888,6
FS-1461253,2008,PETERSON,2008-06-21,173,Natural,Natural,2750.0,F,40.9125,-121.34166667,6
FS-1473593,2008,FALL,2008-06-21,173,Natural,Natural,2420.0,F,39.36,-120.69666667,7
SFO-2008CACDFSHU005827,2008,IGO 17                   ,2008-06-21,173,Natural,Natural,2400.0,F,40.555,-122.70194444,7
FS-1460985,2008,ZEIGLER,2008-06-21,173,Natural,Natural,2349.0,F,40.86666667,-123.475,7
FS-1460733,2008,OLIVER,2008-06-21,173,Natural,Natural,2200.0,F,37.48722222,-119.75388889,6
FS-1470867,2008,BIG,2008-06-21,173,Natural,Natural,2193.0,F,39.42888889,-123.06416667,7
SFO-2008CACDFSHU004733,2008,WHITMORE RD / OLD COW C 2,2008-06-21,173,Natural,Natural,2054.0,F,40.62305555,-121.955,7
SFO-2008CACDFSLU000030,2008,,2008-08-16,229,Human,Railroad operations and maintenance,2041.1,F,35.285478000000005,-120.65559499999999,7
SFO-2008CACDFBTU009395,2008,CRAIG                    ,2008-08-03,216,Human,Missing data/not specified/undetermined,2001.0,F,39.555,-121.36194444,7
SFO-2008CACDFMEU005155,2008,JACK SMITH LIGHTNING     ,2008-07-04,186,Human,Missing data/not specified/undetermined,2000.0,F,39.26388888,-123.32888888,6
SFO-2008CACDFBTU009805,2008,EMPIRE                   ,2008-06-21,173,Natural,Natural,2000.0,F,39.81888888,-121.51694444,7
FS-1474763,2008,TEA,2008-11-13,318,Human,Recreation and ceremony,1940.0,F,34.45777778,-119.66055556,7
FS-1470241,2008,VENTURE,2008-06-22,174,Natural,Natural,1912.0,F,40.99333333,-121.60166667,6
FS-1470930,2008,MONKEY  ROCK,2008-06-21,173,Natural,Natural,1829.0,F,39.55222222,-122.96138889,7
FS-1469485,2008,ANTHONY MILNE,2008-07-07,189,Natural,Natural,1779.0,F,41.505,-123.18166667,5
SFO-2008CACDFMEU005160,2008,LOW GAP 1 LIGHTNING      ,2008-07-04,186,Human,Missing data/not specified/undetermined,1700.0,F,39.16611111,-123.39,7
SFO-2008CACDFBTU009802,2008,RIM                      ,2008-06-21,173,Natural,Natural,1651.0,F,39.78805555,-121.47694444,7
FS-1456283,2007,ZACA,2007-07-04,185,Human,Equipment and vehicle use,240207.0,G,34.77916667,-120.09,7
FS-1458086,2007,WITCH,2007-10-21,294,Human,Power generation/transmission/distribution,197990.0,G,33.07444444,-116.71111111,7
FWS-2007CASCRD1Q7,2007,HARRIS,2007-10-21,294,Human,Recreation and ceremony,90440.0,G,32.608768,-116.577142,7
FS-1452502,2007,MOONLIGHT,2007-09-03,246,Human,Equipment and vehicle use,64994.45,G,40.21333333,-120.86416667,7
FS-1458240,2007,POOMACHA,2007-10-23,296,Human,Other causes,49390.0,G,33.2775,-116.86805556,7
W-548190,2007,LICK,2007-09-03,246,Human,Recreation and ceremony,47760.0,G,37.2083,-121.5011,7
FS-1457823,2007,RANCH,2007-10-20,293,Human,Power generation/transmission/distribution,45300.0,G,34.57305556,-118.69833333,7
FS-1458192,2007,BUCKWEED,2007-10-21,294,Human,Misuse of fire by a minor,38356.0,G,34.52444444,-118.33472222,7
FS-1457555,2007,SANTIAGO,2007-10-21,294,Human,Missing data/not specified/undetermined,28476.0,G,33.74583333,-117.66666667,7
FS-1452770,2007,WHEELER,2007-07-05,186,Natural,Natural,22905.81,G,40.12861111,-120.63611111,7
ICS209_2007_CA-MCP-001111,2007,AMMO FIRE,2007-10-23,296,Missing data/not specified/undetermined,Missing data/not specified/undetermined,21004.0,G,33.380278000000004,-117.50861100000002,7
FS-1457784,2007,BUTLER 2,2007-09-14,257,Human,Missing data/not specified/undetermined,14039.0,G,34.25805556,-117.01027778,7
FS-1457794,2007,SLIDE,2007-10-22,295,Human,Missing data/not specified/undetermined,12759.0,G,34.25194444,-117.05,7
FS-1454266,2007,KING CREEK,2007-07-11,192,Natural,Natural,10617.0,G,41.95055556,-123.45194444,7
FS-1458112,2007,RICE,2007-10-22,295,Human,Power generation/transmission/distribution,9472.0,G,33.39694444,-117.14805556,7
FS-1455467,2007,FLETCHER,2007-07-15,196,Natural,Natural,8121.0,G,41.98833333,-120.54472222,7
FS-1451435,2007,SAGE,2007-07-06,187,Natural,Natural,6460.0,G,37.13,-118.385,7
W-548153,2007,TAR,2007-08-10,222,Human,Recreation and ceremony,5600.0,G,35.9419,-120.2664,7
W-554531,2007,CORRAL,2007-11-24,328,Human,Recreation and ceremony,4901.0,F,34.0786,-118.7562,7
FS-1452806,2007,BALLS CANYON,2007-07-10,191,Natural,Natural,4801.0,F,39.68305556,-120.0375,7
ICS209_2007_CA-LAC-102481,2007,ISLAND,2007-05-10,130,Missing data/not specified/undetermined,Missing data/not specified/undetermined,4750.0,F,33.360278,-118.37055600000001,7
W-553117,2007,CANYON,2007-10-21,294,Human,Missing data/not specified/undetermined,4565.0,F,34.063196999999995,-118.69933999999999,7
FS-1450410,2007,JAMES,2007-07-29,210,Human,Recreation and ceremony,4200.0,F,35.7625,-118.4,7
FS-1451796,2007,GOLDLEDGE,2007-06-03,154,Human,Recreation and ceremony,4200.0,F,35.89472222,-118.46305556,7
ICS209_2007_CA-BDC-13362,2007,LAS FLORES,2007-03-31,90,Missing data/not specified/undetermined,Missing data/not specified/undetermined,4100.0,F,34.311111,-117.322222,7
W-543947,2007,WHITE,2007-06-24,175,Human,Missing data/not specified/undetermined,4097.0,F,35.9794,-118.4767,7
FS-1454641,2007,ANGORA,2007-06-24,175,Human,Recreation and ceremony,3100.0,F,38.86222222,-120.05194444,7
SFO-2007CACDFFKU000221,2007,,2007-06-25,176,Human,Misuse of fire by a minor,3100.0,F,36.325941,-119.66405300000001,7
SFO-2007CACDFBDU070306,2007,,2007-03-11,70,Human,Missing data/not specified/undetermined,3000.0,F,34.069866999999995,-117.546278,7
SFO-2007CACDFLNU000153,2007,,2007-09-24,267,Missing data/not specified/undetermined,Missing data/not specified/undetermined,3000.0,F,38.302964,-122.67200000000001,7
FS-1452002,2007,CHINA,2007-07-11,192,Natural,Natural,2906.0,F,41.84305556,-122.72277778,2
ICS209_2007_CA-LAC-07233077,2007,MAGIC,2007-10-22,295,Missing data/not specified/undetermined,Missing data/not specified/undetermined,2824.0,F,34.422222,-118.58333300000001,5
ICS209_2007_CA-FHL-950,2007,MISSION,2007-06-28,179,Human,Missing data/not specified/undetermined,2300.0,F,36.076667,-121.269722,6
FS-1453192,2007,NORTH,2007-09-02,245,Natural,Natural,2200.0,F,34.40333333,-118.26083333,6
FS-1454193,2007,LITTLE GRIDER,2007-07-11,192,Natural,Natural,2171.0,F,41.79972222,-123.42777778,8
FS-1454556,2007,PINE,2007-09-12,255,Human,Recreation and ceremony,2170.0,F,32.80277778,-116.56111111,7
SFO-2007CACDFTUU005940,2007,F#88 SHANNON INC         ,2007-06-03,154,Human,Equipment and vehicle use,2140.0,F,35.89,-118.915,7
ICS209_2007_CA-ORC-016557,2007,241 FIRE,2007-03-11,70,Human,Missing data/not specified/undetermined,2036.0,F,33.829167,-117.7125,7
W-545867,2007,GOLDEN,2007-04-14,104,Human,Missing data/not specified/undetermined,1988.0,F,36.0217,-116.6225,7
W-571012,2007,UNNAMED FIRE 3175,2007-06-05,156,Human,Missing data/not specified/undetermined,1500.0,F,32.646046999999996,-116.185803,7
FS-1457872,2007,WALLOW,2007-08-29,241,Human,Equipment and vehicle use,1440.0,F,40.48388889,-123.35194444,7
W-542232,2007,BROWN,2007-06-20,171,Human,Missing data/not specified/undetermined,1397.0,F,35.6319,-119.8149,7
FS-1457791,2007,GRASS VALLEY,2007-10-22,295,Human,Power generation/transmission/distribution,1247.0,F,34.27472222,-117.21694444,7
W-541442,2007,INKOPAH,2007-06-05,156,Human,Debris and open burning,1118.0,F,32.6025,-116.8419,7
W-546986,2007,LARSON,2007-06-01,152,Natural,Natural,1100.0,F,38.549440000000004,-119.49928,7
ICS209_2007_CA-BTU-9467,2007,BANGOR,2007-08-07,219,Missing data/not specified/undetermined,Missing data/not specified/undetermined,1100.0,F,39.335,-121.435556,7
W-554535,2007,JACK,2007-11-08,312,Natural,Natural,1082.0,F,37.5642,-119.6703,7
SFO-2007CACDFRRU022254,2007,SIERRA                   ,2007-03-11,70,Human,Missing data/not specified/undetermined,1044.0,F,33.82888888,-117.46,7
FS-1458182,2007,GROUSE,2007-08-27,239,Natural,Natural,1022.0,F,36.27805556,-118.42166667,7
W-545286,2007,ROCK 2,2007-07-06,187,Human,Arson/incendiarism,1005.0,F,36.04781,-118.77968999999999,7
SFO-2007CACDFBDU000020,2007,,2007-06-05,156,Natural,Natural,1000.0,F,38.21111111,-119.23111111,7
SFO-2007CACDFMVU001276,2007,,2007-10-22,295,Missing data/not specified/undetermined,Missing data/not specified/undetermined,1000.0,F,32.66494,-116.95566699999999,7
W-540426,2007,DAWSON,2007-05-08,128,Human,Firearms and explosives use,993.0,E,33.8236,-117.4606,7
SFO-2007CACDFNEU070543,2007,,2007-07-16,197,Missing data/not specified/undetermined,Missing data/not specified/undetermined,935.1,E,38.750567,-121.27263700000002,7
FS-1455887,2007,WINGATE,2007-07-11,192,Natural,Natural,916.0,E,41.71166667,-123.0,7
W-539687,2007,WALKER,2007-04-06,96,Natural,Natural,901.0,E,35.6497,-117.9878,7
FS-1450764,2007,HIGHWAY,2007-05-21,141,Human,Arson/incendiarism,853.0,E,39.46277778,-120.00694444,6
FS-1454315,2007,GORMAN,2007-05-19,139,Human,Equipment and vehicle use,850.0,E,34.75694444,-118.79861111,7
W-550137,2007,ANGEL,2007-09-15,258,Human,Recreation and ceremony,837.0,E,33.08435,-116.60027,7
ICS209_2007_CA-LFD-0648,2007,GRIFFITH PARK,2007-05-08,128,Missing data/not specified/undetermined,Missing data/not specified/undetermined,817.0,E,34.128889,-118.28944399999999,7
W-543388,2007,CANYON,2007-07-07,188,Human,Missing data/not specified/undetermined,815.0,E,34.4833,-118.3439,7
W-572265,2007,UNNAMED FIRE 3800,2007-07-10,191,Human,Missing data/not specified/undetermined,776.0,E,41.001886,-121.50639199999999,7
ICS209_2007_07-17959,2007,MOUNTAIN,2007-06-23,174,Missing data/not specified/undetermined,Missing data/not specified/undetermined,761.0,E,35.260556,-118.683333,7
FS-1457137,2007,BOLLI,2007-05-22,142,Human,Debris and open burning,730.0,E,41.00138889,-122.15138889,7
ICS209_2007_CA-LPF-1783,2007,SEDGEWICK,2007-10-21,294,Missing data/not specified/undetermined,Missing data/not specified/undetermined,710.0,E,34.734167,-120.005,7
ICS209_2007_CA-BTU-5890,2007,HONEY,2007-05-22,142,Missing data/not specified/undetermined,Missing data/not specified/undetermined,688.0,E,39.701667,-121.767778,7
FS-1457827,2007,JUNE,2007-07-10,191,Natural,Natural,682.0,E,37.91694444,-119.11361111,6
SFO-2007CACDFRRU001600,2007,MOCKINGBIRD              ,2007-01-05,5,Human,Power generation/transmission/distribution,671.0,E,33.84611111,-117.375,7
SFO-2007CACDFBTU009479,2007,LA PORTE RD / LOMA RICA 2,2007-08-07,219,Human,Arson/incendiarism,639.0,E,39.33611111,-121.47111111,7
FS-1457873,2007,LAZY,2007-08-30,242,Natural,Natural,599.0,E,40.08972222,-122.95138889,7
ICS209_2007_CA-TCU-007609,2007,DUNTON,2007-08-16,228,Human,Missing data/not specified/undetermined,570.0,E,37.937222,-120.806389,7
FS-1450547,2007,WOFFORD,2007-05-13,133,Human,Power generation/transmission/distribution,567.0,E,35.72138889,-118.40472222,7
FS-1455859,2007,BEAR,2007-08-13,225,Human,Equipment and vehicle use,562.0,E,41.26722222,-121.71777778,6
FS-1458106,2007,O'HARREL,2007-10-30,303,Natural,Natural,560.0,E,37.76916667,-118.74027778,7
FWS-2007CAKRRX143,2007,GARCES,2007-07-18,199,Missing data/not specified/undetermined,Missing data/not specified/undetermined,500.0,E,35.7655,-119.5739,8
FWS-2007CAPLRW058,2007,NO NAME 128,2007-03-19,78,Human,Missing data/not specified/undetermined,500.0,E,35.920809000000006,-119.322199,8
SFO-2007CACDFBTU009467,2007,BANGOR IC TAC 12 2       ,2007-08-07,219,Human,Arson/incendiarism,500.0,E,39.345,-121.44805555,7
SFO-2007CACDFSBC000678,2007,,2007-08-20,232,Missing data/not specified/undetermined,Missing data/not specified/undetermined,490.0,E,34.633951,-120.44391100000001,7
SFO-2007CACDFRRU037425,2007,RIVER DAY ASSNMT RVCTAC1 ,2007-04-28,118,Human,Missing data/not specified/undetermined,488.0,E,33.96805555,-117.52305555,7
ICS209_2007_CA-BEU-3537,2007,QUIEN,2007-08-30,242,Natural,Natural,486.0,E,36.506944,-121.108333,7
FS-1453338,2007,RANCHO,2007-06-30,181,Human,Missing data/not specified/undetermined,478.0,E,34.54305556,-119.76833333,7
W-570789,2007,UNNAMED FIRE 3799,2007-05-18,138,Human,Missing data/not specified/undetermined,450.0,E,38.5121,-122.103903,6
SFO-2007CACDFLNU000022,2007,,2007-01-14,14,Human,Misuse of fire by a minor,450.0,E,38.562395,-121.56916499999998,7
SFO-2007CACDFTGU004489,2007,"CONNER,W",2007-06-28,179,Human,Equipment and vehicle use,446.0,E,39.90694444,-122.12305555,7
ICS209_2007_CA-MEU-005025,2007,PASS,2007-07-10,191,Missing data/not specified/undetermined,Missing data/not specified/undetermined,443.0,E,39.8325,-123.10361100000001,7
SFO-2007CACDFTUU005701,2007,F# 86 HORSE INC          ,2007-05-28,148,Human,Arson/incendiarism,410.0,E,36.40388888,-118.98111111,7
FS-1449549,2007,BABCOCK PEAK,2007-07-05,186,Natural,Natural,400.0,E,40.10388889,-120.625,7
FS-1457704,2007,MERIDIAN,2007-07-05,186,Natural,Natural,400.0,E,34.37027778,-116.90416667,7
W-538994,2007,ALESSANDRO,2007-03-04,63,Human,Firearms and explosives use,400.0,E,33.9231,-117.0614,7
W-570829,2007,UNNAMED FIRE 3798,2007-08-14,226,Human,Smoking,400.0,E,38.494741999999995,-122.02748100000001,7
ICS209_2007_CA-RRU-079386,2007,COLINA,2007-09-10,253,Human,Missing data/not specified/undetermined,388.0,E,33.491667,-117.29416699999999,6
ICS209_2007_CA-TGU-4063,2007,DYE,2007-06-13,164,Human,Missing data/not specified/undetermined,387.0,E,39.993333,-122.035,6
ICS209_2007_CA-BTU-009279,2007,32,2007-08-03,215,Missing data/not specified/undetermined,Missing data/not specified/undetermined,380.0,E,39.745833000000005,-121.775833,8
ICS209_2007_CA-LNU-005933,2007,HWY 128,2007-08-14,226,Missing data/not specified/undetermined,Missing data/not specified/undetermined,368.0,E,38.485278,-122.018611,6
FS-1456622,2007,MCCOY,2007-10-21,294,Human,Missing data/not specified/undetermined,353.0,E,32.87083333,-116.63555556,7
W-545149,2007,OAK,2007-06-11,162,Human,Arson/incendiarism,350.0,E,36.01747,-118.79569,7
FS-1450181,2007,DIGIER,2007-07-21,202,Human,Equipment and vehicle use,340.0,E,34.89527778,-118.91972222,7
SFO-2007CACDFMMU005998,2007,HWY 41  / RD 209 3       ,2007-05-20,140,Human,Missing data/not specified/undetermined,338.0,E,37.02,-119.79305555,7
W-572405,2007,UNNAMED FIRE 2045,2007-01-14,14,Human,Missing data/not specified/undetermined,332.0,E,35.289142,-120.87629199999999,6
ICS209_2007_CA-LMU-2692,2007,BIG PINE,2007-06-23,174,Human,Missing data/not specified/undetermined,313.0,E,40.356389,-120.636944,6
FS-1443777,2006,DAY,2006-09-04,247,Human,Debris and open burning,162702.0,G,34.63222222,-118.76972222,8
FS-1444268,2006,BAKE-OVEN,2006-07-24,205,Natural,Natural,66113.0,G,40.72194444,-123.28194444,8
W-525934,2006,SAWTOOTH,2006-07-09,190,Natural,Natural,61700.0,G,34.1403,-116.5219,7
FS-1446804,2006,ESPERANZA,2006-10-26,299,Human,Arson/incendiarism,40200.0,G,33.89972222,-116.76611111,7
FS-1444261,2006,PIGEON,2006-09-02,245,Human,Equipment and vehicle use,35101.0,G,40.75111111,-123.15083333,6
W-525471,2006,CANYON,2006-07-09,190,Human,Equipment and vehicle use,34271.0,G,37.4,-121.2808,6
SFO-2006CACDFVNC007554,2006,SHEKELL,2006-12-03,337,Human,Misuse of fire by a minor,30000.0,G,34.32888888,-118.90111111,8
SFO-2006CACDFMMU008926,2006,OLIVE                    ,2006-07-21,202,Human,Equipment and vehicle use,25000.0,G,37.39694444,-120.62194444,6
FS-1447238,2006,MILLARD,2006-07-09,190,Natural,Natural,24000.0,G,34.34166667,-116.76666667,7
FS-1442475,2006,HORSE,2006-07-23,204,Human,Recreation and ceremony,16677.0,G,32.75444444,-116.66916667,7
FS-1443251,2006,HUNTER,2006-07-24,205,Natural,Natural,16296.0,G,39.66055556,-122.86166667,6
FS-1443059,2006,SOMES,2006-07-24,205,Natural,Natural,15710.0,G,41.315,-123.49666667,6
FS-1444094,2006,PERKINS,2006-06-19,170,Human,Missing data/not specified/undetermined,14988.0,G,34.94361111,-119.68722222,7
W-525480,2006,RICO,2006-07-22,203,Natural,Natural,14507.0,G,36.05,-120.751,6
FS-1443388,2006,HANCOCK,2006-07-24,205,Natural,Natural,10770.0,G,41.44888889,-123.2925,7
FS-1441162,2006,SIERRA,2006-02-06,37,Human,Missing data/not specified/undetermined,10584.0,G,33.85194444,-117.64972222,7
W-530058,2006,CALICO,2006-07-24,205,Natural,Natural,9280.0,G,36.5558,-117.0517,7
FS-1443249,2006,RALSTON,2006-09-05,248,Human,Missing data/not specified/undetermined,8422.0,G,39.01666667,-120.7025,7
W-525490,2006,THREE ROCKS,2006-07-22,203,Natural,Natural,8400.0,G,36.4667,-120.5392,7
W-536464,2006,SAWMILL,2006-09-14,257,Human,Missing data/not specified/undetermined,7434.0,G,37.7892,-118.6628,7
